path,barrio,localidad,categoria,descripcion
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_137-7331.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 137-7331.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_138-7330.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 138-7330.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_139-7329.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 139-7329.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_140-7328.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 140-7328.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_141-7327.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 141-7327.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_142-7326.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 142-7326.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_143-7325.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 143-7325.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_144-7324.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 144-7324.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_145-7323.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 145-7323.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_146-7322.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 146-7322.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_147-7321.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 147-7321.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_148-7320.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 148-7320.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_149-7319.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 149-7319.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_150-7318.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 150-7318.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_151-7317.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 151-7317.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_152-7316.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 152-7316.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_153-7315.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 153-7315.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_154-7314.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 154-7314.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_155-7313.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 155-7313.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_156-7312.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 156-7312.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_157-7311.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 157-7311.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_158-7310.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 158-7310.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_159-7309.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 159-7309.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_160-7308.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 160-7308.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_161-7307.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 161-7307.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_162-7306.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 162-7306.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_163-7305.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 163-7305.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7301-7400/Villa_Maria_zona_centro_164-7304.jpg,Centro,Córdoba Capital,General,Villa Maria Zona Centro 164-7304.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_001-7417.jpg,,Córdoba Capital,General,Argentina Naval 001-7417.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_002-7418.jpg,,Córdoba Capital,General,Argentina Naval 002-7418.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_003-7419.jpg,,Córdoba Capital,General,Argentina Naval 003-7419.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_004-7420.jpg,,Córdoba Capital,General,Argentina Naval 004-7420.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_005-7421.jpg,,Córdoba Capital,General,Argentina Naval 005-7421.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_006-7422.jpg,,Córdoba Capital,General,Argentina Naval 006-7422.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_007-7423.jpg,,Córdoba Capital,General,Argentina Naval 007-7423.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_008-7424.jpg,,Córdoba Capital,General,Argentina Naval 008-7424.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_009-7425.jpg,,Córdoba Capital,General,Argentina Naval 009-7425.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_010-7426.jpg,,Córdoba Capital,General,Argentina Naval 010-7426.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_011-7427.jpg,,Córdoba Capital,General,Argentina Naval 011-7427.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_012-7428.jpg,,Córdoba Capital,General,Argentina Naval 012-7428.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_013-7429.jpg,,Córdoba Capital,General,Argentina Naval 013-7429.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_014-7430.jpg,,Córdoba Capital,General,Argentina Naval 014-7430.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_015-7431.jpg,,Córdoba Capital,General,Argentina Naval 015-7431.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_016-7432.jpg,,Córdoba Capital,General,Argentina Naval 016-7432.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_017-7433.jpg,,Córdoba Capital,General,Argentina Naval 017-7433.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_018-7434.jpg,,Córdoba Capital,General,Argentina Naval 018-7434.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_019-7435.jpg,,Córdoba Capital,General,Argentina Naval 019-7435.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_020-7436.jpg,,Córdoba Capital,General,Argentina Naval 020-7436.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_021-7437.jpg,,Córdoba Capital,General,Argentina Naval 021-7437.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_022-7438.jpg,,Córdoba Capital,General,Argentina Naval 022-7438.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Argentina_Naval_023-7439.jpg,,Córdoba Capital,General,Argentina Naval 023-7439.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Arte_Argentina_de_Anta__o_001-7440.jpg,,Córdoba Capital,General,Arte Argentina De Anta O 001-7440.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Arte_Argentina_de_Anta__o_002-7441.jpg,,Córdoba Capital,General,Arte Argentina De Anta O 002-7441.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Arte_Argentina_de_Anta__o_003-7442.jpg,,Córdoba Capital,General,Arte Argentina De Anta O 003-7442.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Arte_Argentina_de_Anta__o_004-7443.jpg,,Córdoba Capital,General,Arte Argentina De Anta O 004-7443.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Arte_Argentina_de_Anta__o_005-7444.jpg,,Córdoba Capital,General,Arte Argentina De Anta O 005-7444.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_001-7445.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 001-7445.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_002-7446.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 002-7446.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_003-7447.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 003-7447.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_004-7448.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 004-7448.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_005-7449.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 005-7449.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_006-7450.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 006-7450.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_007-7451.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 007-7451.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_008-7452.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 008-7452.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_009-7453.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 009-7453.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_010-7454.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 010-7454.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_011-7455.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 011-7455.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_012-7456.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 012-7456.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_013-7457.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 013-7457.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_014-7458.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 014-7458.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_015-7459.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 015-7459.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/B_La_Boca___Buenos_Aires_RA_016-7460.jpg,,Córdoba Capital,General,B La Boca Buenos Aires Ra 016-7460.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_142-7500.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 142-7500.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_143-7499.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 143-7499.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_144-7498.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 144-7498.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_145-7497.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 145-7497.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_146-7496.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 146-7496.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_147-7495.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 147-7495.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_148-7494.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 148-7494.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_149-7493.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 149-7493.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_150-7492.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 150-7492.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_151-7491.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 151-7491.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_152-7490.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 152-7490.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_154-7488.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 154-7488.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_155-7487.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 155-7487.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_156-7486.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 156-7486.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_157-7485.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 157-7485.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_158-7484.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 158-7484.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_159-7483.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 159-7483.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_161-7482.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 161-7482.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_162-7481.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 162-7481.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_163-7480.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 163-7480.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_164-7479.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 164-7479.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_165-7478.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 165-7478.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_166-7477.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 166-7477.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_167-7476.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 167-7476.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_169-7475.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 169-7475.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_170-7474.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 170-7474.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_171-7473.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 171-7473.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_172-7472.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 172-7472.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_174-7471.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 174-7471.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_175-7470.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 175-7470.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_176-7469.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 176-7469.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_177-7468.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 177-7468.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_178-7467.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 178-7467.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_179-7466.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 179-7466.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_180-7465.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 180-7465.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_181-7464.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 181-7464.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_183-7463.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 183-7463.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_185-7462.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 185-7462.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7401-7500/Buenos_Aires_de_Anta__o_186-7461.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 186-7461.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/7501-7600/Buenos_Aires_de_Anta__o_036-7594.jpg,,Córdoba Capital,General,Buenos Aires De Anta O 036-7594.Jpg
